SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200712,20070518,6,18,1,1.01,PRD0900005,CL00155,DEP00053,G00016,D00003,CUST0000132570,LA,YF,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200716,20070613,4,18,3,3.03,PRD0900005,CL00155,DEP00053,G00016,D00003,CUST0000461850,MM,OA,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200710,20070501,3,8,1,1.01,PRD0900005,CL00155,DEP00053,G00016,D00003,CUST0000287611,LA,OT,9.94106E+14,L,LA,Top Up,Grocery,STORE00001,LS,E02
200711,20070511,6,9,1,1.01,PRD0900005,CL00155,DEP00053,G00016,D00003,CUST0000898638,LA,OT,9.94106E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200711,20070512,7,15,1,1.01,PRD0900005,CL00155,DEP00053,G00016,D00003,CUST0000461850,MM,OA,9.94106E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200719,20070702,2,15,1,1.01,PRD0900005,CL00155,DEP00053,G00016,D00003,CUST0000461850,MM,OA,9.94107E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200730,20070917,2,18,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94108E+14,M,LA,Top Up,Grocery,STORE00001,LS,E02
200709,20070428,7,20,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000132570,LA,YF,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200701,20070226,2,11,6,1.32,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000963229,MM,YF,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200736,20071104,1,12,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000049077,MM,YF,9.94108E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200727,20070828,3,13,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000144953,UM,OT,9.94107E+14,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200721,20070719,5,21,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94107E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200740,20071202,1,15,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000944007,UM,YF,9.94109E+14,M,LA,Top Up,Mixed,STORE00001,LS,E02
200716,20070615,6,13,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000886802,MM,YF,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200733,20071009,3,17,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94108E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200708,20070417,3,21,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000132570,LA,YF,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200647,20070117,4,16,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000140340,LA,OT,9.94104E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200649,20070204,1,13,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000963229,MM,YF,9.94104E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200647,20070121,1,11,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94104E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200734,20071015,2,18,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000049077,MM,YF,9.94108E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200733,20071014,1,9,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000086836,LA,YF,9.94108E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200743,20071223,1,10,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000160842,LA,PE,9.94109E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200711,20070508,3,20,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000868061,LA,OT,9.94106E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200648,20070127,7,10,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000990465,MM,OA,9.94104E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200705,20070331,7,14,6,1.32,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94105E+14,L,LA,Top Up,Grocery,STORE00001,LS,E02
200729,20070916,1,8,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000862112,LA,OA,9.94108E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200736,20071031,4,13,6,1.32,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000963229,MM,YF,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200717,20070624,1,15,4,0.88,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000405131,LA,OA,9.94106E+14,L,LA,Top Up,Grocery,STORE00001,LS,E02
200734,20071019,6,20,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000944007,UM,YF,9.94108E+14,M,MM,Top Up,Mixed,STORE00001,LS,E02
200707,20070413,6,14,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000420363,MM,OT,9.94105E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200734,20071018,5,18,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000426701,LA,OA,9.94108E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200703,20070312,2,16,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000809769,LA,OT,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200733,20071013,7,13,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000944007,UM,YF,9.94108E+14,M,LA,Small Shop,Grocery,STORE00001,LS,E02
200740,20071129,5,19,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000944007,UM,YF,9.94109E+14,L,UM,Top Up,Mixed,STORE00001,LS,E02
200711,20070513,1,19,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000132570,LA,YF,9.94106E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200744,20071227,5,16,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94109E+14,M,LA,Top Up,Mixed,STORE00001,LS,E02
200710,20070503,5,14,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000811783,UM,,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200707,20070409,2,16,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200707,20070414,7,21,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000132570,LA,YF,9.94105E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200712,20070518,6,18,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000132570,LA,YF,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200740,20071130,6,14,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000160842,LA,PE,9.94109E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200744,20071227,5,16,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000944007,UM,YF,9.94109E+14,L,UM,Top Up,Grocery,STORE00001,LS,E02
200736,20071031,4,14,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000160842,LA,PE,9.94108E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200733,20071014,1,20,4,0.88,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94108E+14,M,LA,Small Shop,Mixed,STORE00001,LS,E02
200706,20070408,1,17,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200710,20070502,4,10,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000393587,LA,YA,9.94106E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200650,20070211,1,12,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000472158,MM,YF,9.94104E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200730,20070919,4,12,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000990465,MM,OA,9.94108E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200730,20070919,4,13,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000160842,LA,PE,9.94108E+14,L,UM,Top Up,Mixed,STORE00001,LS,E02
200652,20070224,7,13,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000420363,MM,OT,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200645,20070106,7,19,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94104E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200739,20071123,6,17,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200649,20070201,5,16,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000132570,LA,YF,9.94104E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200701,20070301,5,20,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000132570,LA,YF,9.94105E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200707,20070414,7,10,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000809769,LA,OT,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200718,20070626,3,16,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000179997,MM,YA,9.94106E+14,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200744,20071224,2,21,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000944007,UM,YF,9.94109E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071006,7,15,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000862112,LA,OA,9.94108E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200723,20070801,4,21,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000995305,MM,YF,9.94107E+14,L,LA,Full Shop,Grocery,STORE00001,LS,E02
200743,20071219,4,21,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94109E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200723,20070731,3,17,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000547782,MM,OT,9.94107E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200651,20070213,3,16,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000582787,UM,YA,9.94105E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200720,20070711,4,21,4,0.88,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94107E+14,L,LA,Top Up,Grocery,STORE00001,LS,E02
200714,20070601,6,9,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000809769,LA,OT,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200725,20070814,3,15,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000211159,LA,OA,9.94107E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200716,20070615,6,21,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000476514,MM,,9.94106E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200648,20070124,4,14,5,1.1,PRD0900006,CL00103,DEP00035,G00010,D00003,,,,9.94104E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200723,20070804,7,21,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000990465,MM,OA,9.94107E+14,L,UM,Top Up,Mixed,STORE00001,LS,E02
200738,20071116,6,10,5,1.1,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000963229,MM,YF,9.94108E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200741,20071205,4,14,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000049077,MM,YF,9.94109E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200723,20070802,5,18,5,1.1,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000963229,MM,YF,9.94107E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200652,20070219,2,21,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000314122,MM,OT,9.94105E+14,L,UM,Full Shop,Grocery,STORE00001,LS,E02
200743,20071222,7,15,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000108776,LA,OA,9.94109E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200645,20070106,7,15,1,0.22,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000132570,LA,YF,9.94104E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200739,20071120,3,13,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000243704,LA,OT,9.94109E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200720,20070715,1,19,3,0.66,PRD0900006,CL00103,DEP00035,G00010,D00003,CUST0000132570,LA,YF,9.94107E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200650,20070209,6,19,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94104E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200717,20070624,1,14,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000138092,LA,OF,9.94106E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200707,20070413,6,19,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94105E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200705,20070328,4,14,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200645,20070103,4,8,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,,,,9.94104E+14,L,LA,Top Up,Grocery,STORE00001,LS,E02
200714,20070529,3,19,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000455145,MM,YF,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200704,20070325,1,17,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94105E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200713,20070527,1,16,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000138092,LA,OF,9.94106E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200704,20070322,5,14,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000138092,LA,OF,9.94105E+14,M,LA,Top Up,Mixed,STORE00001,LS,E02
200710,20070503,5,15,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000138092,LA,OF,9.94106E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200703,20070318,1,16,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94105E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200650,20070206,3,14,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000189627,LA,OA,9.94104E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200710,20070503,5,19,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200702,20070311,1,18,9,1.98,PRD0900007,CL00103,DEP00035,G00010,D00003,,,,9.94105E+14,L,LA,Top Up,Grocery,STORE00001,LS,E02
200711,20070511,6,16,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000673735,LA,OA,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200713,20070527,1,19,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94106E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200703,20070316,6,21,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,,,,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200702,20070305,2,21,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000868061,LA,OT,9.94105E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200701,20070228,4,17,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94105E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200711,20070510,5,16,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94106E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200651,20070218,1,20,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94105E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200701,20070303,7,16,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000709510,MM,YA,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200707,20070411,4,19,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000556927,MM,,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200702,20070305,2,16,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94105E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200716,20070613,4,13,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000138092,LA,OF,9.94106E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200712,20070514,2,16,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000138092,LA,OF,9.94106E+14,L,LA,Full Shop,Grocery,STORE00001,LS,E02
200701,20070301,5,21,3,0.66,PRD0900007,CL00103,DEP00035,G00010,D00003,,,,9.94105E+14,L,LA,Top Up,Grocery,STORE00001,LS,E02
200708,20070419,5,19,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94105E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200652,20070222,5,17,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94105E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200714,20070601,6,17,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94106E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200652,20070220,3,12,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000138092,LA,OF,9.94105E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200648,20070128,1,16,1,0.22,PRD0900007,CL00103,DEP00035,G00010,D00003,CUST0000275967,LA,OA,9.94104E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200722,20070727,6,20,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,,,,9.94107E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200731,20070928,6,14,3,5.31,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000984181,MM,YF,9.94108E+14,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200717,20070619,3,13,3,5.31,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000048521,UM,YA,9.94106E+14,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200710,20070501,3,11,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000053927,LA,,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200701,20070227,3,17,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000662370,LA,OT,9.94105E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200702,20070309,6,21,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000298310,LA,YF,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200706,20070408,1,15,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000644461,MM,,9.94105E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200729,20070911,3,16,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000667919,UM,,9.94108E+14,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200719,20070708,1,19,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,,,,9.94107E+14,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200703,20070313,3,21,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000228495,MM,YA,9.94105E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200727,20070827,2,16,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000206560,UM,YF,9.94107E+14,M,UM,Top Up,Fresh,STORE00001,LS,E02
200726,20070823,5,17,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000115145,UM,OT,9.94107E+14,L,UM,Top Up,Grocery,STORE00001,LS,E02
200732,20071006,7,14,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,,,,9.94108E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200707,20070409,2,14,3,5.31,PRD0900008,CL00042,DEP00011,G00004,D00002,,,,9.94105E+14,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200743,20071222,7,17,3,5.31,PRD0900008,CL00042,DEP00011,G00004,D00002,,,,9.94109E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200726,20070824,6,10,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000554024,MM,YF,9.94107E+14,L,UM,Top Up,Mixed,STORE00001,LS,E02
200727,20070901,7,19,3,5.31,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000400006,UM,YF,9.94107E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200718,20070701,1,21,3,5.31,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000828867,LA,OA,9.94106E+14,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200737,20071106,3,19,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000622502,LA,OA,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200709,20070424,3,12,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000848359,UM,YA,9.94106E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200651,20070216,6,17,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000298310,LA,YF,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200741,20071206,5,13,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000239714,MM,OT,9.94109E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200743,20071219,4,19,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000142044,MM,OA,9.94109E+14,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200708,20070421,7,14,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000053927,LA,,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200645,20070107,1,13,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,,,,9.94104E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200726,20070825,7,15,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000053927,LA,,9.94107E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200727,20070901,7,9,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000848359,UM,YA,9.94107E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200728,20070905,4,11,3,5.31,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000239714,MM,OT,9.94107E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200725,20070818,7,17,3,5.31,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000563864,MM,YA,9.94107E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200716,20070613,4,18,3,5.31,PRD0900008,CL00042,DEP00011,G00004,D00002,,,,9.94106E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200735,20071025,5,15,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000664592,LA,,9.94108E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200736,20071102,6,16,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000845975,MM,OT,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200719,20070707,7,15,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000053927,LA,,9.94107E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200720,20070713,6,13,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000896966,LA,YA,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200708,20070419,5,21,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000634688,UM,YA,9.94105E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200712,20070518,6,10,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000680280,MM,OT,9.94106E+14,L,UM,Top Up,Mixed,STORE00001,LS,E02
200742,20071216,1,21,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000679573,UM,OT,9.94109E+14,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200724,20070811,7,17,3,5.31,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000992881,UM,OT,9.94107E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200708,20070420,6,13,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000036136,MM,PE,9.94105E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200719,20070708,1,17,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000062155,MM,OT,9.94107E+14,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200725,20070815,4,14,3,5.31,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000943845,MM,OA,9.94107E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200709,20070429,1,15,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000195321,LA,,9.94106E+14,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200735,20071024,4,17,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,,,,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200705,20070401,1,15,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,CUST0000644461,MM,,9.94105E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
